source_type,source_key,current_reason,normalized_reason_code,evidence_level,proposed_action,proposed_rule_id,risk,human_decision_required,evidence_reference,notes
media,asset:multimedia/imagenes/productos/9b60cffbc10625a7809087ec6b6492886fb5ff6d.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9b60cffbc10625a7809087ec6b6492886fb5ff6d.jpg original_ids=485|905 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9b7e698f83991a058eccae73a155559aab8814f2.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9b7e698f83991a058eccae73a155559aab8814f2.jpg original_ids=1223|552 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9b81a3e9fd65480307286e1e6b768ba2e61c605c.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9b81a3e9fd65480307286e1e6b768ba2e61c605c.jpg original_ids=241 usage=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9c2ee5d29f115847094c54d51f65a3e944e70a3e.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9c2ee5d29f115847094c54d51f65a3e944e70a3e.jpg original_ids=174|790 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9d20d8e48b8565a39ea925f2840b451fd04aac5c.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9d20d8e48b8565a39ea925f2840b451fd04aac5c.png original_ids=214|949 usage=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9d43b74fca6d03c2921089462fad7b8882f85c04.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9d43b74fca6d03c2921089462fad7b8882f85c04.jpg original_ids=1039|409 usage=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9d8293d2552af7c3220a5c661b57d89d14397861.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9d8293d2552af7c3220a5c661b57d89d14397861.jpg original_ids=682 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9d9a20408df6436de90f0aa343b1a735684da6bf.jpg original_ids=1260|561 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9db4a72492ef7498455cb31d0c2469d6bf3ea557.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9db4a72492ef7498455cb31d0c2469d6bf3ea557.jpg original_ids=1327 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9f2043632042e29a5493eee70accb18cb61784f7.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9f2043632042e29a5493eee70accb18cb61784f7.jpg original_ids=1204|347 usage=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9f2f4d7601bb79d991cf17d788513fe458d891d3.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9f2f4d7601bb79d991cf17d788513fe458d891d3.jpg original_ids=883 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9f616ea442571aab7dd31b607f2e61cb6c21cb6e.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9f616ea442571aab7dd31b607f2e61cb6c21cb6e.jpg original_ids=941 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/9fe1ef7a4e6207d877a10bb6d851b696b7d88d68.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/9fe1ef7a4e6207d877a10bb6d851b696b7d88d68.jpg original_ids=712 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a090fa0e4ae914f964fe8751f7c89510b240d9aa.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a090fa0e4ae914f964fe8751f7c89510b240d9aa.png original_ids=187|277|322|932 usage=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a0f24a959ebee1bfce3818888f00370129cd9538.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a0f24a959ebee1bfce3818888f00370129cd9538.jpg original_ids=668 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a1676423cffaf6b20561713fc6b2e50befc8f324.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a1676423cffaf6b20561713fc6b2e50befc8f324.jpg original_ids=1209|1214|574|613 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a1ca3275f32c31d7e6a3c8f597d1a18a53516e63.jpg original_ids=1126 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a1d8e053b5e4e8536d0fa6faf1e303d523b10f3d.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a1d8e053b5e4e8536d0fa6faf1e303d523b10f3d.jpg original_ids=780 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a370bc5282ae088b5b5e48e392f09ae7da148ef4.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a370bc5282ae088b5b5e48e392f09ae7da148ef4.jpg original_ids=547|640 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a3b9247321fefb638c12972810516eaf933b45d9.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a3b9247321fefb638c12972810516eaf933b45d9.png original_ids=1268|569 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a3e1480f1db0147eb584fdfe72d97bf8df2abcdc.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a3e1480f1db0147eb584fdfe72d97bf8df2abcdc.jpg original_ids=504|874 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a45b71f5e3626593e45ee224ad2a8c0123f25796.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a45b71f5e3626593e45ee224ad2a8c0123f25796.jpg original_ids=543|636 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a52d31085d6df7c0384759382558504b3e204d9a.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a52d31085d6df7c0384759382558504b3e204d9a.jpg original_ids=1319 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a562d6a1939b089464c384a75e715fa9ef294f6b.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a562d6a1939b089464c384a75e715fa9ef294f6b.jpg original_ids=878 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a5ad414a339b6513325c448e1eb53f09fc06f68e.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a5ad414a339b6513325c448e1eb53f09fc06f68e.png original_ids=1246 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a677a5e6752184987a95b860f7c32f53270407f0.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a677a5e6752184987a95b860f7c32f53270407f0.jpg original_ids=438 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a6d448eb5f8820d1e0f6fa33a201477d782e98be.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a6d448eb5f8820d1e0f6fa33a201477d782e98be.jpg original_ids=1327 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a748235e74a586b213db3efca7c8887c445fd6ac.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a748235e74a586b213db3efca7c8887c445fd6ac.jpg original_ids=1242 usage=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a76a5613c74f142de55536317cba224a68c103c9.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a76a5613c74f142de55536317cba224a68c103c9.jpg original_ids=490 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a7c0568445d4340a6bf0174ee6092e94b3296355.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a7c0568445d4340a6bf0174ee6092e94b3296355.jpg original_ids=309|658 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a8e7a575411332a02186b044cb8d56569d2e9285.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a8e7a575411332a02186b044cb8d56569d2e9285.png original_ids=1227|556 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a8e95bdcca69fc942e7c631426731817d16a4216.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a8e95bdcca69fc942e7c631426731817d16a4216.png original_ids=1072|1082|1159|513 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/a9e248fd63a4c7363756c3a26f7e56e4429cb3a1.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/a9e248fd63a4c7363756c3a26f7e56e4429cb3a1.png original_ids=214|949 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/aae5be1ef25f8aa2a07e11605902d4e5dcb60f3d.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/aae5be1ef25f8aa2a07e11605902d4e5dcb60f3d.png original_ids=910 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/ac5be5724298a26e875e726124798b6fddd70a17.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/ac5be5724298a26e875e726124798b6fddd70a17.jpg original_ids=1319 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/ac78dbbb9cd9cc065410e83706520151687070c7.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/ac78dbbb9cd9cc065410e83706520151687070c7.png original_ids=1268|569 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/acae323a2452e2814593b4262e4c02873494c442.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/acae323a2452e2814593b4262e4c02873494c442.jpg original_ids=622 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/acc74d7b17003cfb9834b2ad40bc4a36153f5b3e.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/acc74d7b17003cfb9834b2ad40bc4a36153f5b3e.jpg original_ids=1190|370 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/ad2329645fb0764d5b2328d64ae0c0b1ca72c8a7.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/ad2329645fb0764d5b2328d64ae0c0b1ca72c8a7.jpg original_ids=40 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/ad7e0968ffe0f82628363feac57746a76947d579.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/ad7e0968ffe0f82628363feac57746a76947d579.png original_ids=1072|1082|1159|513 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/adf04cb8cab47336aa78cfb8d904f089b79f8a90.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/adf04cb8cab47336aa78cfb8d904f089b79f8a90.png original_ids=1059|1155|454 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/aed795dffb09e71b12c1cf7ce868863acced2728.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/aed795dffb09e71b12c1cf7ce868863acced2728.jpg original_ids=830 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/af067f94afcccab706545eac92e02ff06b26a752.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/af067f94afcccab706545eac92e02ff06b26a752.jpg original_ids=682 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b0febde0c13d86cada3c1dc5a24f75d0bf60b9c2.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b0febde0c13d86cada3c1dc5a24f75d0bf60b9c2.jpg original_ids=1199|31|351 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b158933a0ef3b29d287a77299353e1c27285918d.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b158933a0ef3b29d287a77299353e1c27285918d.jpg original_ids=859 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b1f3a8562438d59d58c770ae813531991adbfda4.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b1f3a8562438d59d58c770ae813531991adbfda4.jpg original_ids=300|631 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b20676a561943df5b36736c402a5944725d918c6.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b20676a561943df5b36736c402a5944725d918c6.jpg original_ids=1126 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b26a93145c299abf175f054d35d3caeec9e549a1.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b26a93145c299abf175f054d35d3caeec9e549a1.png original_ids=187|277|322|932 usage=IMAGE_APPARENTLY_UNUSED|DERIVED|EXACT_DUPLICATE_BYTES,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b3b28c03afeff77e186ea5e33bf2ea49be0beb5f.png,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b3b28c03afeff77e186ea5e33bf2ea49be0beb5f.png original_ids=1008|403 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b3c00fc7c44fc6803373ca8d211bdb50986bbd1b.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b3c00fc7c44fc6803373ca8d211bdb50986bbd1b.jpg original_ids=547|640 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b46e6834696cc46798135082d8fb918f2235161f.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b46e6834696cc46798135082d8fb918f2235161f.jpg original_ids=627 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
media,asset:multimedia/imagenes/productos/b484137ce1077d5d3cd628467575e3105f67a584.jpg,Uso documental no equivale a aprobación de propósito/identidad de medios.,R10_MEDIA_DERIVATIVE,CONFIRMED,SKIP,R-M02,LOW,,media-master.csv:multimedia/imagenes/productos/b484137ce1077d5d3cd628467575e3105f67a584.jpg original_ids=1101|854 usage=IMAGE_APPARENTLY_UNUSED|DERIVED,"Derivado generado por el CMS legacy a partir de un original conservado, sin referencia publica directa. WordPress regenera sus propios tamanos. El original se decide por separado."
