url,source,source_file,content_type,corresponding_content,confidence,target_strategy,notes
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=9,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=10,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=11,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=12,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=13,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=14,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=16,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=17,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=18,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=19,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=20,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=21,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=22,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=23,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=24,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=25,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=26,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/categorias.php?cmd=search&categoriaId=26,DATABASE_DERIVED,categorias.php,categoría padre,categorias.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=27,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=28,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=29,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=30,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=31,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=32,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=33,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=34,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=35,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=36,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=37,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=38,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&CategoriaId=39,DATABASE_DERIVED,productos.php,listado categoría,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=1,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=2,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=3,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=4,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=5,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=6,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=7,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=8,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=9,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=10,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=11,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/productos.php?cmd=search&MarcaId=12,DATABASE_DERIVED,productos.php,listado marca,productos.php,STRONG_INFERENCE,INVESTIGATE,"URL por parámetros demostrados; ver fórmulas amigables en seo-inventory.md; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/1/categoria/industrial/,INTERNAL_LINK,index.php,ruta amigable literal,index.php,CONFIRMED,PRESERVE,"Enlace literal en index.php; referencia adicional: URL probable de getFriendlyNameUrlPadre; verificar codificación y respuesta HTTP; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/2/categoria/comercial/,INTERNAL_LINK,index.php,ruta amigable literal,index.php,CONFIRMED,PRESERVE,"Enlace literal en index.php; referencia adicional: URL probable de getFriendlyNameUrlPadre; verificar codificación y respuesta HTTP; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/3/categoria/equipos-y-accesorios-para-anden-de-carga/,INTERNAL_LINK,index.php,ruta amigable literal,index.php,CONFIRMED,PRESERVE,"Enlace literal en index.php; referencia adicional: URL probable de getFriendlyNameUrlPadre; verificar codificación y respuesta HTTP; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/4/categoria/puertas-peatonales-de-salida-de-emergencia/,INTERNAL_LINK,index.php,ruta amigable literal,index.php,CONFIRMED,PRESERVE,"Enlace literal en index.php; referencia adicional: URL probable de getFriendlyNameUrlPadre; verificar codificación y respuesta HTTP; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/5/categoria/puertas-peatonales-contra-incendio-contra-explosion-y-blindadas/,INTERNAL_LINK,index.php,ruta amigable literal,index.php,CONFIRMED,PRESERVE,"Enlace literal en index.php; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/6/categoria/puertas-peatonales-para-hospitales/,INTERNAL_LINK,index.php,ruta amigable literal,index.php,CONFIRMED,PRESERVE,"Enlace literal en index.php; referencia adicional: URL probable de getFriendlyNameUrlPadre; verificar codificación y respuesta HTTP; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/7/categoria/residenciales/,INTERNAL_LINK,index.php,ruta amigable literal,index.php,CONFIRMED,PRESERVE,"Enlace literal en index.php; referencia adicional: URL probable de getFriendlyNameUrlPadre; verificar codificación y respuesta HTTP; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/fichas/13.0.Folleto-Operador-AccessPRO-FS1000-SPEED-hoja-tecnica (1).pdf,DIRECT_FILE,fichas/13.0.Folleto-Operador-AccessPRO-FS1000-SPEED-hoja-tecnica (1).pdf,PDF físico,fichas/13.0.Folleto-Operador-AccessPRO-FS1000-SPEED-hoja-tecnica (1).pdf,CONFIRMED,PRESERVE,"Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/fichas/FICHATECNICASELLOSSOLMMER S.pdf,DIRECT_FILE,fichas/FICHATECNICASELLOSSOLMMER S.pdf,PDF físico,fichas/FICHATECNICASELLOSSOLMMER S.pdf,CONFIRMED,PRESERVE,"Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/fichas/Icaro-smart-AC-Aes.pdf,DIRECT_FILE,fichas/Icaro-smart-AC-Aes.pdf,PDF físico,fichas/Icaro-smart-AC-Aes.pdf,CONFIRMED,PRESERVE,"Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/fichas/INFRACA-RÁPIDA-APILABLE.pdf,DIRECT_FILE,fichas/INFRACA-RÁPIDA-APILABLE.pdf,PDF físico,fichas/INFRACA-RÁPIDA-APILABLE.pdf,CONFIRMED,PRESERVE,"Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/fichas/Puerta-Rayos-X-fabricación.pdf,DIRECT_FILE,fichas/Puerta-Rayos-X-fabricación.pdf,PDF físico,fichas/Puerta-Rayos-X-fabricación.pdf,CONFIRMED,PRESERVE,"Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puertas-contra-rayos-x.php:33"
https://puertasyserviciosindustriales.com/fichas/puerta-thermacore-595.pdf,DIRECT_FILE,fichas/puerta-thermacore-595.pdf,PDF físico,fichas/puerta-thermacore-595.pdf,CONFIRMED,PRESERVE,"Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-seccional-de-acero-thermacore-595-uso-pesado.php:36"
https://puertasyserviciosindustriales.com/fichas/Rampas-mecánicas.pdf,DIRECT_FILE,fichas/Rampas-mecánicas.pdf,PDF físico,fichas/Rampas-mecánicas.pdf,CONFIRMED,PRESERVE,"Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK rampas-de-anden-mecanicas.php:32"
https://puertasyserviciosindustriales.com/fichas/Retenedor-de-vehiculos-automatico.pdf,DIRECT_FILE,fichas/Retenedor-de-vehiculos-automatico.pdf,PDF físico,fichas/Retenedor-de-vehiculos-automatico.pdf,CONFIRMED,PRESERVE,"Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK retenedores-de-vehiculos-automatico.php:32"
https://puertasyserviciosindustriales.com/system/Productos.php,DIRECT_FILE,system/Productos.php,LEGACY_INTERNAL,system/Productos.php,CONFIRMED,INTERNAL_ONLY,"No equiparar a página independiente; parámetros o redirección; ver flujo; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/Categorias.php,DIRECT_FILE,system/Categorias.php,LEGACY_INTERNAL,system/Categorias.php,CONFIRMED,INTERNAL_ONLY,"No equiparar a página independiente; parámetros o redirección; ver flujo; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/Marcas.php,DIRECT_FILE,system/Marcas.php,LEGACY_INTERNAL,system/Marcas.php,CONFIRMED,INTERNAL_ONLY,"No equiparar a página independiente; parámetros o redirección; ver flujo; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/index.php,DIRECT_FILE,system/index.php,LEGACY_INTERNAL,system/index.php,CONFIRMED,INTERNAL_ONLY,"No equiparar a página independiente; parámetros o redirección; ver flujo; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php,DIRECT_FILE,system/file.php,LEGACY_INTERNAL,system/file.php,CONFIRMED,INTERNAL_ONLY,"No equiparar a página independiente; parámetros o redirección; ver flujo; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/enviaContacto.php,DIRECT_FILE,enviaContacto.php,UTILITY,enviaContacto.php,CONFIRMED,PRESERVE,"No equiparar a página independiente; parámetros o redirección; ver flujo; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=9&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=10&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=35&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=164&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=173&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=178&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=195&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=200&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=205&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=226&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=235&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=240&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=245&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=250&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=259&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=268&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=285&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=294&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=295&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=304&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=313&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=330&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=335&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=336&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=341&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=346&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=355&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/system/file.php?id=360&type=application/pdf,DATABASE_DERIVED,system/file.php,ficha PDF dinámica,system/file.php,STRONG_INFERENCE,INVESTIGATE,"ID file demostrado; binario sin extensión localizado; cmd=download fuerza attachment; CONFIRMED prueba evidencia local, no respuesta HTTP"
