legacy_product_id,legacy_php,legacy_url,name,proposed_slug,category_id,category_name,category_confidence,brand_id,brand_name,brand_confidence,images,technical_pdf,video,template_family,source_of_relationship,migration_status,notes,db_category_id,db_brand_id,category_candidates,brand_candidates,root_category_ids,php_match_confidence,unambiguous_php,alias_candidate_files,canonical_candidate_group,peer_product_ids,db_image_ids,db_pdf_ids,db_image_paths,page_image_paths,db_pdf_paths,page_pdf_paths
126,icaro-smart.php,https://puertasyserviciosindustriales.com/icaro-smart.php,ICARO SMART AC A2000 120,icaro-smart,18,Estacionamientos,CONFIRMED,12,BFT,STRONG_INFERENCE,images/2025-08-21_12h27_43.png|images/Icaro.png|images/verficha.png|system/files/images/productos/ea8effe39352760b7c820b97ff11441286eb3e49,fichas/pistones-hidraulicos-lux.pdf|system/files/images/productos/8afd449897be23fa417b449c587ed9dd11093a1d,https://www.youtube.com/embed/nBnhyuFI108?si=qYAU4oiisGc36iw4,detalle-estatico,"puerta34_administrador.sql:1662 (productos_id=126); fraccionamientos-y-condominios.php:125 -> icaro-smart.php [category 9]; fraccionamientos-y-condominios.php:130 -> icaro-smart.php [category 9]; fraccionamientos-y-condominios.php:134 -> icaro-smart.php [category 9]; operadores-para-puerta-corrediza-industrial.php:69 -> icaro-smart.php [category 11]; operadores-para-puerta-corrediza-industrial.php:74 -> icaro-smart.php [category 11]; operadores-para-puerta-corrediza-industrial.php:78 -> icaro-smart.php [category 11]; estacionamientos.php:125 -> icaro-smart.php [category 18]; estacionamientos.php:130 -> icaro-smart.php [category 18]; estacionamientos.php:134 -> icaro-smart.php [category 18]; page match: icaro-smart.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; bft.php:109 -> icaro-smart.php [brand 12]; bft.php:114 -> icaro-smart.php [brand 12]; bft.php:118 -> icaro-smart.php [brand 12]; icaro-smart.php:1 title; body brand IDs=; peer SQL IDs=49,76,124,126",REVIEW,,18,0,9|11|18,12,2,STRONG_INFERENCE,YES,,icaro-smart.php,49|76|124|126,1087,1091,system/files/images/productos/ea8effe39352760b7c820b97ff11441286eb3e49,images/verficha.png|images/2025-08-21_12h27_43.png|images/Icaro.png,system/files/images/productos/8afd449897be23fa417b449c587ed9dd11093a1d,fichas/pistones-hidraulicos-lux.pdf
127,cortina-serie-600.php,https://puertasyserviciosindustriales.com/cortina-serie-600.php,Cortina serie 600,cortina-serie-600,19,Centros comerciales y hoteles,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/serie-600.jpg|images/serie_600.png|images/verficha.png|system/files/images/productos/d8fee0db7a4abffa83cd01515a5618e2b1b78b17|system/files/images/productos/e6d8a9c021af46599e25526f7afa2c9689eba705,fichas/rolling-service-doors-600-brochure.pdf|system/files/images/productos/a9cf3d4f6bde89180e0ae23231a70bb8f2ff3300,,detalle-estatico,"puerta34_administrador.sql:1663 (productos_id=127); cortinas-enrollables-industriales.php:160 -> cortina-serie-600.php [category 14]; cortinas-enrollables-industriales.php:165 -> cortina-serie-600.php [category 14]; cortinas-enrollables-industriales.php:169 -> cortina-serie-600.php [category 14]; centros-comerciales.php:107 -> cortina-serie-600.php [category 19]; centros-comerciales.php:112 -> cortina-serie-600.php [category 19]; centros-comerciales.php:116 -> cortina-serie-600.php [category 19]; page match: cortina-serie-600.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; overhead-door.php:166 -> cortina-serie-600.php [brand 1]; overhead-door.php:171 -> cortina-serie-600.php [brand 1]; overhead-door.php:175 -> cortina-serie-600.php [brand 1]; cortina-serie-600.php:1 title; body brand IDs=; peer SQL IDs=10,93,127",REVIEW,,19,0,14|19,1,2,STRONG_INFERENCE,YES,,cortina-serie-600.php,10|93|127,"1092,1096",1100,system/files/images/productos/e6d8a9c021af46599e25526f7afa2c9689eba705|system/files/images/productos/d8fee0db7a4abffa83cd01515a5618e2b1b78b17,images/verficha.png|images/serie-600.jpg|images/serie_600.png,system/files/images/productos/a9cf3d4f6bde89180e0ae23231a70bb8f2ff3300,fichas/rolling-service-doors-600-brochure.pdf
128,cortinas-ventiladas-685.php,https://puertasyserviciosindustriales.com/cortinas-ventiladas-685.php,Cortinas ventiladas 685,cortinas-ventiladas-685,19,Centros comerciales y hoteles,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/cortina-685.jpg|images/verficha.png|system/files/images/productos/8cc9045279f3a6ec3687c1f6ff0baa1dfc71c71b,fichas/security-grilles-681-685-brochure.pdf|system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9,,detalle-estatico,"puerta34_administrador.sql:1664 (productos_id=128); cortinas-enrollables-industriales.php:214 -> cortinas-ventiladas-685.php [category 14]; cortinas-enrollables-industriales.php:219 -> cortinas-ventiladas-685.php [category 14]; cortinas-enrollables-industriales.php:223 -> cortinas-ventiladas-685.php [category 14]; centros-comerciales.php:125 -> cortinas-ventiladas-685.php [category 19]; centros-comerciales.php:130 -> cortinas-ventiladas-685.php [category 19]; centros-comerciales.php:134 -> cortinas-ventiladas-685.php [category 19]; page match: cortinas-ventiladas-685.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; cortinas-ventiladas-685.php:1 title; body brand IDs=; peer SQL IDs=96,128",REVIEW,,19,0,14|19,1,2,STRONG_INFERENCE,YES,,cortinas-ventiladas-685.php,96|128,1101,1105,system/files/images/productos/8cc9045279f3a6ec3687c1f6ff0baa1dfc71c71b,images/verficha.png|images/cortina-685.jpg,system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9,fichas/security-grilles-681-685-brochure.pdf
129,puertas-blindadas.php,https://puertasyserviciosindustriales.com/puertas-blindadas.php,Puertas blindadas,puertas-blindadas,19,Centros comerciales y hoteles,CONFIRMED,6,Doorlock,STRONG_INFERENCE,images/blindada.png|images/blindada3.png|images/blindadas.jpg|images/verficha.png|system/files/images/productos/6ca19dacd9993636b6638cf308a1c4490bb0af98|system/files/images/productos/cc2f0cb67adc2e9fe611fd2f8483d44c8e9ab724|system/files/images/productos/df2281661def14838eccfc36ddd1b3068b9ef575,fichas/Puerta-Blindada1.pdf|fichas/Ventana-blindad-y-pasa-documentos.pdf|system/files/images/productos/9042045b07cea65fac66d1763d8fcc92b235b906|system/files/images/productos/b2fc16c210f999a553d13a88a76211d8a8cbd583,,detalle-estatico,"puerta34_administrador.sql:1665 (productos_id=129); puerta-contra-incendio.php:51 -> puertas-blindadas.php [category 5]; puerta-contra-incendio.php:56 -> puertas-blindadas.php [category 5]; puerta-contra-incendio.php:60 -> puertas-blindadas.php [category 5]; centros-comerciales.php:143 -> puertas-blindadas.php [category 19]; centros-comerciales.php:148 -> puertas-blindadas.php [category 19]; centros-comerciales.php:152 -> puertas-blindadas.php [category 19]; blindadas.php:33 -> puertas-blindadas.php [category 32]; blindadas.php:38 -> puertas-blindadas.php [category 32]; blindadas.php:42 -> puertas-blindadas.php [category 32]; page match: puertas-blindadas.php; exact_name=True; image_sha256=3; pdf_sha256=2; description_5grams=1.0; doorlock.php:74 -> puertas-blindadas.php [brand 6]; doorlock.php:79 -> puertas-blindadas.php [brand 6]; doorlock.php:83 -> puertas-blindadas.php [brand 6]; puertas-blindadas.php:1 title; body brand IDs=6; peer SQL IDs=28,118,129",REVIEW,,19,0,19|32,6,2,STRONG_INFERENCE,YES,,puertas-blindadas.php,28|118|129,"1106,1110,1114","1118,1119",system/files/images/productos/6ca19dacd9993636b6638cf308a1c4490bb0af98|system/files/images/productos/df2281661def14838eccfc36ddd1b3068b9ef575|system/files/images/productos/cc2f0cb67adc2e9fe611fd2f8483d44c8e9ab724,images/verficha.png|images/verficha.png|images/blindadas.jpg|images/blindada.png|images/blindada3.png,system/files/images/productos/9042045b07cea65fac66d1763d8fcc92b235b906|system/files/images/productos/b2fc16c210f999a553d13a88a76211d8a8cbd583,fichas/Puerta-Blindada1.pdf|fichas/Ventana-blindad-y-pasa-documentos.pdf
130,puertas-contra-incendio.php,https://puertasyserviciosindustriales.com/puertas-contra-incendio.php,Puertas contra incendio,puertas-contra-incendio,19,Centros comerciales y hoteles,CONFIRMED,6,Doorlock,STRONG_INFERENCE,images/Puerta-contra-incendio.jpg|images/incendio.png|images/verficha.png|system/files/images/productos/ba3f2923d733855f1d109ba12330647b866a3383,fichas/Puerta-incendio-Door-Loock.pdf|fichas/Puertas-contra-incendio.pdf|system/files/images/productos/300d21c729a7df172ac9f070a9b7485e88f8b038|system/files/images/productos/8d7521a7a170e8ac85e5da1dd301ca17c0c24d71,,detalle-estatico,"puerta34_administrador.sql:1666 (productos_id=130); puertas-salida-emergencia.php:33 -> puertas-contra-incendio.php [category 4]; puertas-salida-emergencia.php:38 -> puertas-contra-incendio.php [category 4]; puertas-salida-emergencia.php:42 -> puertas-contra-incendio.php [category 4]; puerta-contra-incendio.php:69 -> puertas-contra-incendio.php [category 5]; puerta-contra-incendio.php:74 -> puertas-contra-incendio.php [category 5]; puerta-contra-incendio.php:78 -> puertas-contra-incendio.php [category 5]; centros-comerciales.php:161 -> puertas-contra-incendio.php [category 19]; centros-comerciales.php:166 -> puertas-contra-incendio.php [category 19]; centros-comerciales.php:170 -> puertas-contra-incendio.php [category 19]; contra-incendio.php:33 -> puertas-contra-incendio.php [category 33]; contra-incendio.php:38 -> puertas-contra-incendio.php [category 33]; contra-incendio.php:42 -> puertas-contra-incendio.php [category 33]; page match: puertas-contra-incendio.php; exact_name=True; image_sha256=1; pdf_sha256=2; description_5grams=0; doorlock.php:92 -> puertas-contra-incendio.php [brand 6]; doorlock.php:97 -> puertas-contra-incendio.php [brand 6]; doorlock.php:101 -> puertas-contra-incendio.php [brand 6]; puertas-contra-incendio.php:1 title; body brand IDs=; peer SQL IDs=29,116,130",REVIEW,,19,0,19|33,6,2,STRONG_INFERENCE,YES,,puertas-contra-incendio.php,29|116|130,1120,"1124,1125",system/files/images/productos/ba3f2923d733855f1d109ba12330647b866a3383,images/verficha.png|images/verficha.png|images/Puerta-contra-incendio.jpg|images/incendio.png,system/files/images/productos/300d21c729a7df172ac9f070a9b7485e88f8b038|system/files/images/productos/8d7521a7a170e8ac85e5da1dd301ca17c0c24d71,fichas/Puerta-incendio-Door-Loock.pdf|fichas/Puertas-contra-incendio.pdf
131,puerta-estandar.php,https://puertasyserviciosindustriales.com/puerta-estandar.php,Puerta estÃ¡ndar,puerta-estandar,19,Centros comerciales y hoteles,CONFIRMED,6,Doorlock,STRONG_INFERENCE,images/estandar.png|images/sph.jpg|images/verficha.png|system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262,fichas/Puerta-Standar-Folleto.pdf|fichas/Puerta_Estandar_Door-Lock.pdf|system/files/images/productos/39c267d9d6655665608d4e1a6dd7d33a17e93e8d|system/files/images/productos/a78bba8b99dcc3da6728b2ab918aebe4d8411e64,,detalle-estatico,"puerta34_administrador.sql:1667 (productos_id=131); puertas-salida-emergencia.php:51 -> puerta-estandar.php [category 4]; puertas-salida-emergencia.php:56 -> puerta-estandar.php [category 4]; puertas-salida-emergencia.php:60 -> puerta-estandar.php [category 4]; centros-comerciales.php:179 -> puerta-estandar.php [category 19]; centros-comerciales.php:184 -> puerta-estandar.php [category 19]; centros-comerciales.php:188 -> puerta-estandar.php [category 19]; puertas-peatonales-estandar-y-reforzada.php:33 -> puerta-estandar.php [category 27]; puertas-peatonales-estandar-y-reforzada.php:38 -> puerta-estandar.php [category 27]; puertas-peatonales-estandar-y-reforzada.php:42 -> puerta-estandar.php [category 27]; puertas-peatonales-estandar-y-reforzada.php:33 -> puerta-estandar.php [category 28]; puertas-peatonales-estandar-y-reforzada.php:38 -> puerta-estandar.php [category 28]; puertas-peatonales-estandar-y-reforzada.php:42 -> puerta-estandar.php [category 28]; page match: puerta-estandar.php; exact_name=True; image_sha256=0; pdf_sha256=2; description_5grams=0; doorlock.php:128 -> puerta-estandar.php [brand 6]; doorlock.php:133 -> puerta-estandar.php [brand 6]; doorlock.php:137 -> puerta-estandar.php [brand 6]; puerta-estandar.php:1 title; body brand IDs=; peer SQL IDs=31,119,131",REVIEW,,19,0,19|27,6,2,STRONG_INFERENCE,YES,,puerta-estandar.php,31|119|131,1126,"1130,1131",system/files/images/productos/25a52045f95f6d8635d30d19530ca56f26020262,images/verficha.png|images/verficha.png|images/sph.jpg|images/estandar.png,system/files/images/productos/a78bba8b99dcc3da6728b2ab918aebe4d8411e64|system/files/images/productos/39c267d9d6655665608d4e1a6dd7d33a17e93e8d,fichas/Puerta_Estandar_Door-Lock.pdf|fichas/Puerta-Standar-Folleto.pdf
132,puerta-estandar-reforzada.php,https://puertasyserviciosindustriales.com/puerta-estandar-reforzada.php,Puerta estÃ¡ndar reforzada,puerta-estandar-reforzada,19,Centros comerciales y hoteles,CONFIRMED,6,Doorlock,STRONG_INFERENCE,images/Puerta_Standar_Reforzada.png|images/reforzada.png|images/verficha.png|system/files/images/productos/cfae2414005ec241e35e2be9039da54013a231e9,fichas/Puerta-Estandar-Reforzada-Door-Lock.pdf|fichas/Puerta-Standar-Reforzada-folleto.pdf|system/files/images/productos/3ba705421037a3956e500eec0062dec52829cea4|system/files/images/productos/aa57141f525e4c01f137d26858f1477e6d6a0a8c,,detalle-estatico,"puerta34_administrador.sql:1668 (productos_id=132); puertas-salida-emergencia.php:69 -> puerta-estandar-reforzada.php [category 4]; puertas-salida-emergencia.php:74 -> puerta-estandar-reforzada.php [category 4]; puertas-salida-emergencia.php:78 -> puerta-estandar-reforzada.php [category 4]; centros-comerciales.php:197 -> puerta-estandar-reforzada.php [category 19]; centros-comerciales.php:202 -> puerta-estandar-reforzada.php [category 19]; centros-comerciales.php:206 -> puerta-estandar-reforzada.php [category 19]; puertas-peatonales-estandar-y-reforzada.php:51 -> puerta-estandar-reforzada.php [category 27]; puertas-peatonales-estandar-y-reforzada.php:56 -> puerta-estandar-reforzada.php [category 27]; puertas-peatonales-estandar-y-reforzada.php:60 -> puerta-estandar-reforzada.php [category 27]; puertas-peatonales-estandar-y-reforzada.php:51 -> puerta-estandar-reforzada.php [category 28]; puertas-peatonales-estandar-y-reforzada.php:56 -> puerta-estandar-reforzada.php [category 28]; puertas-peatonales-estandar-y-reforzada.php:60 -> puerta-estandar-reforzada.php [category 28]; page match: puerta-estandar-reforzada.php; exact_name=True; image_sha256=1; pdf_sha256=2; description_5grams=0; doorlock.php:147 -> puerta-estandar-reforzada.php [brand 6]; doorlock.php:152 -> puerta-estandar-reforzada.php [brand 6]; doorlock.php:156 -> puerta-estandar-reforzada.php [brand 6]; puerta-estandar-reforzada.php:1 title; body brand IDs=; peer SQL IDs=32,120,132",REVIEW,,19,0,19|28,6,2,STRONG_INFERENCE,YES,,puerta-estandar-reforzada.php,32|120|132,1132,"1136,1137",system/files/images/productos/cfae2414005ec241e35e2be9039da54013a231e9,images/verficha.png|images/verficha.png|images/Puerta_Standar_Reforzada.png|images/reforzada.png,system/files/images/productos/3ba705421037a3956e500eec0062dec52829cea4|system/files/images/productos/aa57141f525e4c01f137d26858f1477e6d6a0a8c,fichas/Puerta-Estandar-Reforzada-Door-Lock.pdf|fichas/Puerta-Standar-Reforzada-folleto.pdf
133,puerta-holandesa.php,https://puertasyserviciosindustriales.com/puerta-holandesa.php,Puerta Holandesa,puerta-holandesa,19,Centros comerciales y hoteles,CONFIRMED,6,Doorlock,STRONG_INFERENCE,images/holandesa.png|images/puerta-holandesa.jpg|images/verficha.png|system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb|system/files/images/productos/4b5ea36b9438bb35d7d67d674da25763cdee3c0f,fichas/Puerta-Holandesa-Door-Lock.pdf|system/files/images/productos/2cf9dcb700d1e35a5125093d4f22ff6952d4ebd0,,detalle-estatico,"puerta34_administrador.sql:1669 (productos_id=133); puertas-salida-emergencia.php:87 -> puerta-holandesa.php [category 4]; puertas-salida-emergencia.php:92 -> puerta-holandesa.php [category 4]; puertas-salida-emergencia.php:96 -> puerta-holandesa.php [category 4]; centros-comerciales.php:215 -> puerta-holandesa.php [category 19]; centros-comerciales.php:220 -> puerta-holandesa.php [category 19]; centros-comerciales.php:224 -> puerta-holandesa.php [category 19]; puertas-peatonales-tipo-holandesa.php:33 -> puerta-holandesa.php [category 29]; puertas-peatonales-tipo-holandesa.php:38 -> puerta-holandesa.php [category 29]; puertas-peatonales-tipo-holandesa.php:42 -> puerta-holandesa.php [category 29]; puertas-y-fijos-louver.php:51 -> puerta-holandesa.php [category 30]; puertas-y-fijos-louver.php:56 -> puerta-holandesa.php [category 30]; puertas-y-fijos-louver.php:60 -> puerta-holandesa.php [category 30]; page match: puerta-holandesa.php; exact_name=True; image_sha256=2; pdf_sha256=1; description_5grams=1.0; doorlock.php:166 -> puerta-holandesa.php [brand 6]; doorlock.php:171 -> puerta-holandesa.php [brand 6]; doorlock.php:175 -> puerta-holandesa.php [brand 6]; puerta-holandesa.php:1 title; body brand IDs=6; peer SQL IDs=33,122,133",REVIEW,Tambien enlazado desde grid Louver; no prueba que sea producto Louver,19,0,19|29,6,2,STRONG_INFERENCE,YES,,puerta-holandesa.php,33|122|133,"1138,1142",1146,system/files/images/productos/41fac25bf3c4f3389882019d1f274fd418b8facb|system/files/images/productos/4b5ea36b9438bb35d7d67d674da25763cdee3c0f,images/verficha.png|images/puerta-holandesa.jpg|images/holandesa.png,system/files/images/productos/2cf9dcb700d1e35a5125093d4f22ff6952d4ebd0,fichas/Puerta-Holandesa-Door-Lock.pdf
134,puerta-y-fijos-louver.php,https://puertasyserviciosindustriales.com/puerta-y-fijos-louver.php,Puerta y fijos Louver,puerta-y-fijos-louver,19,Centros comerciales y hoteles,CONFIRMED,6,Doorlock,STRONG_INFERENCE,images/louver1.png|images/louver2.png|system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378|system/files/images/productos/52ecaaae0d3f3f087c9edce957e4dd5db733656c|system/files/images/productos/b9eba5a1d6113befc3d0598783588a63d7b6d9d9,,,detalle-estatico,"puerta34_administrador.sql:1670 (productos_id=134); puertas-salida-emergencia.php:105 -> puerta-y-fijos-louver.php [category 4]; puertas-salida-emergencia.php:110 -> puerta-y-fijos-louver.php [category 4]; puertas-salida-emergencia.php:114 -> puerta-y-fijos-louver.php [category 4]; centros-comerciales.php:233 -> puerta-y-fijos-louver.php [category 19]; centros-comerciales.php:238 -> puerta-y-fijos-louver.php [category 19]; centros-comerciales.php:242 -> puerta-y-fijos-louver.php [category 19]; puertas-y-fijos-louver.php:33 -> puerta-y-fijos-louver.php [category 30]; puertas-y-fijos-louver.php:38 -> puerta-y-fijos-louver.php [category 30]; puertas-y-fijos-louver.php:42 -> puerta-y-fijos-louver.php [category 30]; page match: puerta-y-fijos-louver.php; exact_name=True; image_sha256=2; pdf_sha256=0; description_5grams=1.0; doorlock.php:202 -> puerta-y-fijos-louver.php [brand 6]; doorlock.php:207 -> puerta-y-fijos-louver.php [brand 6]; doorlock.php:211 -> puerta-y-fijos-louver.php [brand 6]; puerta-y-fijos-louver.php:1 title; body brand IDs=; peer SQL IDs=35,121,134",REVIEW,,19,0,19|30,6,2,STRONG_INFERENCE,YES,,puerta-y-fijos-louver.php,35|121|134,"1147,1151,1155",,system/files/images/productos/4c235320c6c73cff73a7e701b74b8e5fd0417378|system/files/images/productos/b9eba5a1d6113befc3d0598783588a63d7b6d9d9|system/files/images/productos/52ecaaae0d3f3f087c9edce957e4dd5db733656c,images/louver1.png|images/louver2.png,,
135,barreras-estacionamiento-moovi50rm.php,https://puertasyserviciosindustriales.com/barreras-estacionamiento-moovi50rm.php,Barreras de estacionamiento MOOVI50RM,barreras-estacionamiento-moovi50rm,19,Centros comerciales y hoteles,CONFIRMED,,,WEAK_INFERENCE,images/moovi50rm.png|images/verficha.png|system/files/images/productos/c8bc985a8ecbeda6dd4f0d60a6ac70423b19b9f6,fichas/moovi50rm.pdf|system/files/images/productos/9950f4930279c555f7be5fcc6d4382d10784836b,https://www.youtube.com/embed/HuAna9chMKQ?si=1tVHC3zKFMz_7dZ6,detalle-estatico,"puerta34_administrador.sql:1671 (productos_id=135); fraccionamientos-y-condominios.php:107 -> barreras-estacionamiento-moovi50rm.php [category 9]; fraccionamientos-y-condominios.php:112 -> barreras-estacionamiento-moovi50rm.php [category 9]; fraccionamientos-y-condominios.php:116 -> barreras-estacionamiento-moovi50rm.php [category 9]; estacionamientos.php:107 -> barreras-estacionamiento-moovi50rm.php [category 18]; estacionamientos.php:112 -> barreras-estacionamiento-moovi50rm.php [category 18]; estacionamientos.php:116 -> barreras-estacionamiento-moovi50rm.php [category 18]; centros-comerciales.php:323 -> barreras-estacionamiento-moovi50rm.php [category 19]; centros-comerciales.php:328 -> barreras-estacionamiento-moovi50rm.php [category 19]; centros-comerciales.php:332 -> barreras-estacionamiento-moovi50rm.php [category 19]; page match: barreras-estacionamiento-moovi50rm.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.942; blue-giant.php:126 -> barreras-estacionamiento-moovi50rm.php [brand 4]; blue-giant.php:131 -> barreras-estacionamiento-moovi50rm.php [brand 4]; blue-giant.php:135 -> barreras-estacionamiento-moovi50rm.php [brand 4]; bft.php:37 -> barreras-estacionamiento-moovi50rm.php [brand 12]; bft.php:42 -> barreras-estacionamiento-moovi50rm.php [brand 12]; bft.php:46 -> barreras-estacionamiento-moovi50rm.php [brand 12]; barreras-estacionamiento-moovi50rm.php:1 title; body brand IDs=; peer SQL IDs=44,123,125,135",REVIEW,"CONFLICT: marcas candidatas 4,12; asignacion SQL no equivale a fabricante verificado",19,0,9|18|19,4|12,2,STRONG_INFERENCE,YES,,barreras-estacionamiento-moovi50rm.php,44|123|125|135,1159,1163,system/files/images/productos/c8bc985a8ecbeda6dd4f0d60a6ac70423b19b9f6,images/verficha.png|images/moovi50rm.png,system/files/images/productos/9950f4930279c555f7be5fcc6d4382d10784836b,fichas/moovi50rm.pdf
136,cortina-plana.php,https://puertasyserviciosindustriales.com/cortina-plana.php,Cortina Plana,cortina-plana,19,Centros comerciales y hoteles,CONFIRMED,10,Dockman,STRONG_INFERENCE,images/cortina.jpg|images/cortina2.jpg|images/detalle_plana.png|images/verficha.png|system/files/images/productos/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41|system/files/images/productos/5fd1d8e56b075c2ab53eef822c638f07763f1e0c|system/files/images/productos/db60c3f67e4bce5fe6dc4f07bc8c14a13c407758,fichas/CORTINA-PLANA.pdf|system/files/images/productos/ae9af73339556620c5857321cb1a0400733819a0,,detalle-estatico,"puerta34_administrador.sql:1672 (productos_id=136); cortinas-enrollables-industriales.php:88 -> cortina-plana.php [category 14]; cortinas-enrollables-industriales.php:93 -> cortina-plana.php [category 14]; cortinas-enrollables-industriales.php:97 -> cortina-plana.php [category 14]; centros-comerciales.php:341 -> cortina-plana.php [category 19]; centros-comerciales.php:346 -> cortina-plana.php [category 19]; centros-comerciales.php:350 -> cortina-plana.php [category 19]; page match: cortina-plana.php; exact_name=True; image_sha256=3; pdf_sha256=1; description_5grams=0.975; dockman.php:128 -> cortina-plana.php [brand 10]; dockman.php:133 -> cortina-plana.php [brand 10]; dockman.php:137 -> cortina-plana.php [brand 10]; cortina-plana.php:1 title; body brand IDs=; peer SQL IDs=54,89,136",REVIEW,,19,0,14|19,10,2,STRONG_INFERENCE,YES,,cortina-plana.php,54|89|136,"1164,1168,1172",1176,system/files/images/productos/3d3f8a7b58fad15cba55a19e1f7dcbd97e37ab41|system/files/images/productos/5fd1d8e56b075c2ab53eef822c638f07763f1e0c|system/files/images/productos/db60c3f67e4bce5fe6dc4f07bc8c14a13c407758,images/verficha.png|images/cortina.jpg|images/cortina2.jpg|images/detalle_plana.png,system/files/images/productos/ae9af73339556620c5857321cb1a0400733819a0,fichas/CORTINA-PLANA.pdf
137,cortina-europea.php,https://puertasyserviciosindustriales.com/cortina-europea.php,Cortina Europea,cortina-europea,19,Centros comerciales y hoteles,CONFIRMED,10,Dockman,STRONG_INFERENCE,images/cortina_europea.png|images/europea.jpg|images/forma.png|images/verficha.png|system/files/images/productos/06f5352d4b43c1c425fca9fbaf8447a697745647|system/files/images/productos/2321bf300ce02b2cfa633479c59e2c99b735dd65|system/files/images/productos/cf2e4e326d359080b1ade0173d05a64e2846d1c1,fichas/CORTINA-EUROPEA.pdf|system/files/images/productos/6fd1dea200b4640b615b1e40838660d14a58c2fd,,detalle-estatico,"puerta34_administrador.sql:1673 (productos_id=137); cortinas-enrollables-industriales.php:106 -> cortina-europea.php [category 14]; cortinas-enrollables-industriales.php:111 -> cortina-europea.php [category 14]; cortinas-enrollables-industriales.php:115 -> cortina-europea.php [category 14]; centros-comerciales.php:359 -> cortina-europea.php [category 19]; centros-comerciales.php:364 -> cortina-europea.php [category 19]; centros-comerciales.php:368 -> cortina-europea.php [category 19]; page match: cortina-europea.php; exact_name=True; image_sha256=3; pdf_sha256=1; description_5grams=1.0; dockman.php:147 -> cortina-europea.php [brand 10]; dockman.php:152 -> cortina-europea.php [brand 10]; dockman.php:156 -> cortina-europea.php [brand 10]; cortina-europea.php:1 title; body brand IDs=10; peer SQL IDs=55,90,137",REVIEW,,19,0,14|19,10,2,STRONG_INFERENCE,YES,,cortina-europea.php,55|90|137,"1177,1181,1185",1189,system/files/images/productos/06f5352d4b43c1c425fca9fbaf8447a697745647|system/files/images/productos/2321bf300ce02b2cfa633479c59e2c99b735dd65|system/files/images/productos/cf2e4e326d359080b1ade0173d05a64e2846d1c1,images/verficha.png|images/europea.jpg|images/cortina_europea.png|images/forma.png,system/files/images/productos/6fd1dea200b4640b615b1e40838660d14a58c2fd,fichas/CORTINA-EUROPEA.pdf
138,accesorios.php,https://puertasyserviciosindustriales.com/accesorios.php,Accesorios,accesorios,20,Accesorios y dispositivos de control de acceso y seguridad,CONFIRMED,6,Doorlock,STRONG_INFERENCE,images/accesorios.png|images/verficha.png|system/files/images/productos/3806105dd3593a3b306a1ca89e55ce41b47f83a7|system/files/images/productos/98015c422935fb0f6a54ba324350f2d7877d367d,fichas/accesorios-doorlock.pdf|system/files/images/productos/552f92715162cbb278ab6cbdbdcb057ef483da65,,detalle-estatico,"puerta34_administrador.sql:1674 (productos_id=138); receptor-para-control-vehiculos.php:91 -> accesorios.php [category 20]; receptor-para-control-vehiculos.php:96 -> accesorios.php [category 20]; receptor-para-control-vehiculos.php:100 -> accesorios.php [category 20]; page match: accesorios.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; doorlock.php:56 -> accesorios.php [brand 6]; doorlock.php:61 -> accesorios.php [brand 6]; doorlock.php:65 -> accesorios.php [brand 6]; accesorios.php:1 title; body brand IDs=; peer SQL IDs=27,138",REVIEW,,20,0,20,6,2,STRONG_INFERENCE,YES,,accesorios.php,27|138,"1190,1194",1198,system/files/images/productos/3806105dd3593a3b306a1ca89e55ce41b47f83a7|system/files/images/productos/98015c422935fb0f6a54ba324350f2d7877d367d,images/verficha.png|images/accesorios.png,system/files/images/productos/552f92715162cbb278ab6cbdbdcb057ef483da65,fichas/accesorios-doorlock.pdf
